-24.320905	-23.792319	-25.193455
-22.810032	-23.292681	-25.362687
-22.607497	-24.017508	-25.394561
-23.269036	-24.432978	-25.075703
-23.623832	-24.857872	-25.032149
-23.391217	-23.5087	-25.268575
-23.525793	-24.405842	-25.176151
-23.182847	-23.50689	-25.332107
-22.459153	-24.473237	-25.221693
-24.371998	-24.809487	-24.942016
-23.525793	-24.405842	-25.176151
-23.206443	-24.447162	-25.122741
-24.325085	-25.131371	-25.019179
-24.164932	-26.10555	-24.629719
-23.884278	-26.905058	-23.945359
-23.846623	-27.156326	-23.443429
-24.998003	-26.855798	-23.603552
-24.06604	-27.064385	-23.873633
-23.388432	-27.250321	-23.509213
-23.846623	-27.156326	-23.443429
-23.846623	-27.156326	-23.443429
-23.398458	-27.276303	-23.351776
-23.388432	-27.250321	-23.509213
-23.643974	-27.531663	-23.089456
-24.120914	-27.009445	-23.864623
-21.37948	-27.59759	-20.886563
-23.876208	-23.268804	-25.355396
-24.059835	-24.663228	-25.057186
-24.127142	-23.79389	-25.259068
-24.371998	-24.809487	-24.942016
-24.901925	-25.727313	-24.779674
-24.959213	-25.234181	-24.894898
-24.979739	-25.895564	-24.728753
-24.359692	-25.536892	-24.878054
-24.7984	-26.828683	-24.243156
-25.085999	-26.742548	-24.224164
-24.655979	-27.024011	-23.384781
-24.743526	-26.883623	-24.252166
-24.7984	-26.828683	-24.243156
-24.743526	-26.883623	-24.252166
-25.026643	-26.460462	-24.472368
-24.655979	-27.024011	-23.384781
-25.081517	-26.405522	-24.463358
-24.777666	-26.959588	-23.724639
-24.904017	-26.965041	-23.588474
-24.06604	-27.064385	-23.873633
-24.506345	-27.025719	-23.402205
-24.76481	-27.311594	-22.978599
-24.209574	-27.105002	-23.523361
-23.727959	-27.469415	-22.906348
-23.532088	-27.285764	-23.144828
-23.727959	-27.469415	-22.906348
-24.143634	-27.413251	-22.475384
-23.782833	-27.414475	-22.897338
-23.727959	-27.469415	-22.906348
-24.269184	-27.275037	-23.249869
-24.801475	-24.277397	-25.14614
-25.223697	-24.987301	-24.869423
-25.447401	-24.673143	-24.765248
-24.959213	-25.234181	-24.894898
-24.7984	-26.828683	-24.243156
-24.7984	-26.828683	-24.243156
-24.948654	-26.354657	-24.474895
-24.7984	-26.828683	-24.243156
-25.086253	-26.630497	-24.198876
-24.655979	-27.024011	-23.384781
-24.760074	-27.086619	-23.243081
-24.760074	-27.086619	-23.243081
-24.743526	-26.883623	-24.252166
-24.269184	-27.275037	-23.249869
-24.655979	-27.024011	-23.384781
-24.76481	-27.311594	-22.978599
-25.338384	-24.280445	-24.785969
-25.530154	-24.586258	-24.773001
-25.47528	-24.641198	-24.782011
-24.72766	-24.514577	-25.070597
-24.801475	-24.277397	-25.14614
-25.143562	-24.474493	-24.943662
-25.143562	-24.474493	-24.943662
-25.154187	-25.312441	-24.784417
-26.162856	-25.325689	-24.462587
-25.267338	-25.809429	-24.709761
-25.154187	-25.312441	-24.784417
-25.338384	-24.280445	-24.785969
